facility_id,name,state,water_bws_raw,water_bws_score,water_bws_cat,water_bws_label,water_stress_class
dc_9bb24f423687,CoreSite DC1,DC,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_a6e2e1513613,Southwest Cyberport,NM,0.5967076002789633,3.577024152651049,3.0,High (40-80%),high
dc_a686ad9e9a88,NocRoom Miami IT Services,FL,0.1623191715683282,1.6988334071138476,1.0,Low - Medium (10-20%),low_to_medium
dc_6d263b15b250,NocRoom Miami IT Services,FL,0.1623191715683282,1.6988334071138476,1.0,Low - Medium (10-20%),low_to_medium
dc_880a171377bb,Center for Computation & Technology (CCT),LA,0.0022854955961921,0.0,0.0,Low (<10%),low
dc_537f282facb3,Google Fiber,GA,0.2660305124910562,2.4115917257827646,2.0,Medium - High (20-40%),medium_to_high
dc_15be445c537f,Open Computing Facility,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_e54691f8993e,Lumos Networks,VA,0.2545212764498359,2.347786261981338,2.0,Medium - High (20-40%),medium_to_high
dc_004d4bd391b5,Rack59 Data Center,OK,0.2155402859434139,2.1079575440192464,2.0,Medium - High (20-40%),medium_to_high
dc_c15c28bd70c1,Oso Grande,NM,0.5967076002789633,3.577024152651049,3.0,High (40-80%),high
dc_c2c582121fae,Morgan Wireless,WV,0.3525389523618145,2.8177826710561424,2.0,Medium - High (20-40%),medium_to_high
dc_6324e54cb1f3,VIRTBIZ,TX,0.1802277961724219,1.849821532281143,1.0,Low - Medium (10-20%),low_to_medium
dc_94697aa66760,FirstLight Data Center,ME,0.1124843394199141,1.1697241568740009,1.0,Low - Medium (10-20%),low_to_medium
dc_72d8cb06afd7,Learning GIS!,IN,0.1620357330911858,1.696311999954089,1.0,Low - Medium (10-20%),low_to_medium
dc_ba3a04b0acb7,Agricultural and Biological Engineering,IN,0.1620357330911858,1.696311999954089,1.0,Low - Medium (10-20%),low_to_medium
dc_eef3ba94431e,Windstream Communications,NC,0.5966825134828719,3.5769634975544453,3.0,High (40-80%),high
dc_d1631b663c48,Level 3 Communications,NC,0.5966825134828719,3.5769634975544453,3.0,High (40-80%),high
dc_a28b6b533687,OptimumHQ,AZ,6.843487872805046,5.0,4.0,Extremely High (>80%),extremely_high
dc_2980260de3e5,The Chatfield Group,AZ,6.843487872805046,5.0,4.0,Extremely High (>80%),extremely_high
dc_b9549d1a3e6c,All About Serving Process Server,AZ,6.843487872805046,5.0,4.0,Extremely High (>80%),extremely_high
dc_4dccde6d1dfb,Emailage,AZ,6.843487872805046,5.0,4.0,Extremely High (>80%),extremely_high
dc_0ffde5e0d6a1,Alliance Technology,AZ,6.843487872805046,5.0,4.0,Extremely High (>80%),extremely_high
dc_74f18bfa8df0,8100 Boone Boulevard,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_4465586fa278,Atlanta ATL13,GA,0.2660305124910562,2.4115917257827646,2.0,Medium - High (20-40%),medium_to_high
dc_c91b689569e2,Data Holdings Data Center,WI,0.3184811613933631,2.671208037573646,2.0,Medium - High (20-40%),medium_to_high
dc_8f61bbab2b18,STACK Infrastructure,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_16b0103c1ecb,Digital West Data Center,CA,0.4957854071179588,3.309715807954714,3.0,High (40-80%),high
dc_e0a8ffe0675b,Chick-fil-A Hiring Center,MI,0.1666497815934642,1.73681942669369,1.0,Low - Medium (10-20%),low_to_medium
dc_9fe2fa1cb2a0,Ergonomic Group,CT,0.1221206623114942,1.2883073190179355,1.0,Low - Medium (10-20%),low_to_medium
dc_e6031badf345,San Jose Colocation Center,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_a6907eaa6ace,Amazon Web Services IAD69,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_165fe373f4a4,Stream Data Centers Houston,TX,0.2872591532703989,2.522352863863281,2.0,Medium - High (20-40%),medium_to_high
dc_70473eb49a8f,Crown Castle Baltimore,MD,0.1091981029694093,1.126947793433607,1.0,Low - Medium (10-20%),low_to_medium
dc_a5cc2c2adb3a,AiNET One Market Center,MD,0.1091981029694093,1.126947793433607,1.0,Low - Medium (10-20%),low_to_medium
dc_8adc27a50dae,Lumen McLean,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_14899623a0b1,TierPoint Milwaukee,WI,0.3184811613933631,2.671208037573646,2.0,Medium - High (20-40%),medium_to_high
dc_7cf3203418c1,Frontier Science,NY,0.0050663533528388,0.0,0.0,Low (<10%),low
dc_8d9f4b8cf0b8,505 Marquette,NM,0.5967076002789633,3.577024152651049,3.0,High (40-80%),high
dc_b82bb79938c5,123 Central,NM,0.5967076002789633,3.577024152651049,3.0,High (40-80%),high
dc_02eebfd81a53,Oak Tower,MO,0.0192036906987742,0.0,0.0,Low (<10%),low
dc_27fa53a57833,Netrality Data Centers,MO,0.0192036906987742,0.0,0.0,Low (<10%),low
dc_52be2b848b4f,Netrality,IL,0.5400128749200278,3.4329938042424906,3.0,High (40-80%),high
dc_d5e6794a2612,Brandaleone Lab for Data and Visualization,NC,0.5966825134828719,3.5769634975544453,3.0,High (40-80%),high
dc_d1cc4e423ca1,Frontier (supercomputer),TN,0.2001621370302953,2.0011690976267165,2.0,Medium - High (20-40%),medium_to_high
dc_1771855b67b2,TelePacific,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_23be1dc53fc6,VaultLogix,AZ,2.482063336766467,5.0,4.0,Extremely High (>80%),extremely_high
dc_60ad9b8f15c0,Profit Finder Pro Software,AZ,2.482063336766467,5.0,4.0,Extremely High (>80%),extremely_high
dc_37739045bbd2,DataPro USA Web Development,AZ,2.482063336766467,5.0,4.0,Extremely High (>80%),extremely_high
dc_4b4306dd4707,e360,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_dd96fac8908c,Digital Realty ORD10,IL,0.5400128749200278,3.4329938042424906,3.0,High (40-80%),high
dc_54fd156f6e89,Centersquare Chicago Data Center - ORD1,IL,0.5400128749200278,3.4329938042424906,3.0,High (40-80%),high
dc_06c982ebea67,K-Motion Interactive,AZ,2.482063336766467,5.0,4.0,Extremely High (>80%),extremely_high
dc_e2f0d5b0e152,West Monroe,IL,0.5400128749200278,3.4329938042424906,3.0,High (40-80%),high
dc_b5221ae8a695,Iron Mountain Data Centers AZS-1,AZ,2.482063336766467,5.0,4.0,Extremely High (>80%),extremely_high
dc_1ecd2bc35dc3,CoreSite Chicago Data Center (CH1),IL,0.5400128749200278,3.4329938042424906,3.0,High (40-80%),high
dc_dc42b75a08e1,Accelera Data Systems,AZ,4.557494344824107,5.0,4.0,Extremely High (>80%),extremely_high
dc_41dcb90246ba,Expedient Owings Mills,MD,0.1091981029694093,1.126947793433607,1.0,Low - Medium (10-20%),low_to_medium
dc_06efc6377b82,Lumen Baltimore,MD,0.1091981029694093,1.126947793433607,1.0,Low - Medium (10-20%),low_to_medium
dc_aeb9d6e08cbd,Expedient Tidepoint,MD,0.1091981029694093,1.126947793433607,1.0,Low - Medium (10-20%),low_to_medium
dc_366bd093071c,Flexential - Denver - Centennial Data Center,CO,2.242617507885955,5.0,4.0,Extremely High (>80%),extremely_high
dc_dbefe86a9d2c,EdgeConneX Data Center,AZ,2.482063336766467,5.0,4.0,Extremely High (>80%),extremely_high
dc_c7c5fc8a1267,,MI,0.0112080029390172,0.0,0.0,Low (<10%),low
dc_60a8427538d7,IT,CA,5.307029489603469,5.0,4.0,Extremely High (>80%),extremely_high
dc_f96046272fcb,"Alembic Computer Services, Inc.",AZ,2.482063336766467,5.0,4.0,Extremely High (>80%),extremely_high
dc_d80fbebeedc2,J-Curve Technologies,AZ,2.482063336766467,5.0,4.0,Extremely High (>80%),extremely_high
dc_623234ef1b41,Flexential Cincinnati,OH,0.031141290984902,0.0,0.0,Low (<10%),low
dc_023d2663ae5d,Flexential Denver - Downtown,CO,2.242617507885955,5.0,4.0,Extremely High (>80%),extremely_high
dc_65dbd76e7604,Flexential Dallas - Downtown Dallas,TX,0.1802277961724219,1.849821532281143,1.0,Low - Medium (10-20%),low_to_medium
dc_4861bf2a2b63,Flexential Jacksonville,FL,0.6556331526797302,3.712888807453472,3.0,High (40-80%),high
dc_a8ddb88fae41,Flexential - Denver - Aurora,CO,2.242617507885955,5.0,4.0,Extremely High (>80%),extremely_high
dc_4bfdea1a9bd2,Flexential Nashville - Brentwood,TN,0.1089822073084819,1.1240926164413865,1.0,Low - Medium (10-20%),low_to_medium
dc_3d82ec0fd7d6,Flexential Raleigh,NC,0.8085801588073749,4.015390802742177,4.0,Extremely High (>80%),extremely_high
dc_672db836d74d,Flexential Tampa - West,FL,0.6216698691352175,3.636148656561352,3.0,High (40-80%),high
dc_193e064bdc4b,Flexential Salt Lake City - Lindon,UT,0.469868825296039,3.2322580514530403,3.0,High (40-80%),high
dc_d5a6dcb8e4b7,Digital Realty New York JFK13,NY,0.0582514275760176,0.2203653116452903,0.0,Low (<10%),low
dc_2e2dbc3e3848,Digital Realty New York JFK12,NY,0.0582514275760176,0.2203653116452903,0.0,Low (<10%),low
dc_e17d7e79bbea,CoreSite AT1,GA,0.2660305124910562,2.4115917257827646,2.0,Medium - High (20-40%),medium_to_high
dc_a76f8d21216f,UNM Data Center,NM,0.5967076002789633,3.577024152651049,3.0,High (40-80%),high
dc_73ec60377ab8,Prime Santa Clara,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_36114ae3ca3e,Open Data Centers Piscataway,NJ,0.7332162113110322,3.874238684022204,3.0,High (40-80%),high
dc_5b163fef210d,H5 Secaucus,NJ,0.2030962023699618,2.0221632633994706,2.0,Medium - High (20-40%),medium_to_high
dc_e0ba05af04ef,"Forescout Technologies, Inc.",CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_10b31ee93f9a,Lumen Albany 4,NY,0.0843314270338867,0.7541422726588023,0.0,Low (<10%),low
dc_9c4395da1472,Equinix Chicago Data Center - CH1,IL,0.5400128749200278,3.4329938042424906,3.0,High (40-80%),high
dc_ad06f9a5ee9b,501 West,NJ,0.7332162113110322,3.874238684022204,3.0,High (40-80%),high
dc_e40648befe43,Dataverge,NY,0.9865384522132844,4.302375283829,4.0,Extremely High (>80%),extremely_high
dc_497196a639d6,TulsaConnect DC3,OK,0.1321387078999696,1.4020531427034109,1.0,Low - Medium (10-20%),low_to_medium
dc_8d43e8f81b7b,Comarch,AZ,6.843487872805046,5.0,4.0,Extremely High (>80%),extremely_high
dc_d850cf921795,CoreSite - LA2,CA,3.498304470635781,5.0,4.0,Extremely High (>80%),extremely_high
dc_feb9c3b5df7f,NTT Ashburn VA7 Data Center,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_4d54edf1f2b3,NTT VA11 Data Center,VA,0.6015430799817176,3.5886680608434567,3.0,High (40-80%),high
dc_506cd0de8c4c,Lumen Madison 1 Data Center,WI,0.6412207501203979,3.680821112347451,3.0,High (40-80%),high
dc_5b7a9e3b7823,Fiberhub LAS1,NV,0.0795599727070787,0.6701146863701557,0.0,Low (<10%),low
dc_c1dfe74f8be0,DāStor: 3400 Horizon Drive,PA,0.3556337766461611,2.830392351967968,2.0,Medium - High (20-40%),medium_to_high
dc_6f6d4e070042,Rad Web Hosting,TX,0.1802277961724219,1.849821532281143,1.0,Low - Medium (10-20%),low_to_medium
dc_57b30b036cf1,Alpha Federal,WV,0.0110774190620122,0.0,0.0,Low (<10%),low
dc_7c8e1e4ba3bf,Parsec Data Management,MT,0.3732023856786842,2.8999582085792914,2.0,Medium - High (20-40%),medium_to_high
dc_b4dfc8453b28,Applied Digital,ND,0.1091110813186345,1.1257976291738507,1.0,Low - Medium (10-20%),low_to_medium
dc_380aecb0436f,RIC1 DC1,VA,0.6978166259266124,3.802847971072168,3.0,High (40-80%),high
dc_d5435f3cc757,RIC1 DC2,VA,0.6978166259266124,3.802847971072168,3.0,High (40-80%),high
dc_1aee472b3c86,RIC1 DC3,VA,0.6978166259266124,3.802847971072168,3.0,High (40-80%),high
dc_40afc33af359,TulsaConnect,OK,0.2549177831484636,2.3500320197516613,2.0,Medium - High (20-40%),medium_to_high
dc_4dbe408255c8,Windstream,OK,0.2549177831484636,2.3500320197516613,2.0,Medium - High (20-40%),medium_to_high
dc_ddc20b8cfb33,TulsaConnect,OK,0.2549177831484636,2.3500320197516613,2.0,Medium - High (20-40%),medium_to_high
dc_515444aaf104,Digital Fortress - Portland 1,OR,0.0235327613407314,0.0,0.0,Low (<10%),low
dc_9b38f4695f6f,Digital Fortress - Portland 2,OR,0.0235327613407314,0.0,0.0,Low (<10%),low
dc_0a5b4dcabb86,Digital Fortress - Portland 3,OR,0.0235327613407314,0.0,0.0,Low (<10%),low
dc_37b6e4984473,H5 DC - Portland,OR,0.0235327613407314,0.0,0.0,Low (<10%),low
dc_23feba8dfbd6,Date Center West - Eugene,OR,0.0235327613407314,0.0,0.0,Low (<10%),low
dc_1d6382ebcca5,QTS Ashburn 2,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_70ea5deecfdb,OCOSA,OK,0.2549177831484636,2.3500320197516613,2.0,Medium - High (20-40%),medium_to_high
dc_01c60ff235ed,Vantage VA16,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_a3b2dac5f2d0,Vantage VA15,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_57ca1ebae8e5,Iron City No. 1 Power Generator and Compute Center,PA,0.1300680573796629,1.3792667028845478,1.0,Low - Medium (10-20%),low_to_medium
dc_a8ea97c0d02a,Cyxtera Dallas-Fort Worth Data Center,TX,0.9260193450707512,4.211042332520197,4.0,Extremely High (>80%),extremely_high
dc_e569435cdfa4,Equinix Infomart,TX,0.1802277961724219,1.849821532281143,1.0,Low - Medium (10-20%),low_to_medium
dc_686c58c1074a,CoreSite BO1,MA,0.2278930477820012,2.188356913706249,2.0,Medium - High (20-40%),medium_to_high
dc_cb30a328369f,USPO Terminal Annex,CA,3.498304470635781,5.0,4.0,Extremely High (>80%),extremely_high
dc_ac08463eb4ec,DataBank,TX,0.1802277961724219,1.849821532281143,1.0,Low - Medium (10-20%),low_to_medium
dc_2d3e640cf930,CyrusOne Cincinnati-Mason CIN3,OH,0.031141290984902,0.0,0.0,Low (<10%),low
dc_24567abd6c58,LightEdge SAN1,CA,9999.0,5.0,4.0,Extremely High (>80%),extremely_high
dc_8d1887ea9099,EdgeConneX San Diego,CA,9999.0,5.0,4.0,Extremely High (>80%),extremely_high
dc_613e1ba146fa,RagingWire CA2,CA,0.2915659385520361,2.5438221903359906,2.0,Medium - High (20-40%),medium_to_high
dc_8313dc48caac,RagingWire CA1,CA,0.2915659385520361,2.5438221903359906,2.0,Medium - High (20-40%),medium_to_high
dc_aaeb2a6d5fa0,Hewlett-Packard,GA,0.2660305124910562,2.4115917257827646,2.0,Medium - High (20-40%),medium_to_high
dc_4e99cc75cd39,Equinix SV1,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_d4812e5e6145,,OH,0.031141290984902,0.0,0.0,Low (<10%),low
dc_9558c9615f47,Lumen Sunnyvale 1,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_4c8ff415be80,OpenColo,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_764778a857ca,Equinix Santa Clara SV2,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_5de7805a4d95,Layer42 Santa Clara,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_b00a5fe6d20d,Digital Realty Silicon Valley SJC34,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_8e694360ade4,Csquare SFO1,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_c55962889669,,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_da9fd4387a5d,Strategic Datasphere,GA,0.2660305124910562,2.4115917257827646,2.0,Medium - High (20-40%),medium_to_high
dc_c9d4281c0249,Flexential Atlanta - Alpharetta Data Center,GA,0.2660305124910562,2.4115917257827646,2.0,Medium - High (20-40%),medium_to_high
dc_dca5ba467cc7,Secure Data Center,GA,0.2660305124910562,2.4115917257827646,2.0,Medium - High (20-40%),medium_to_high
dc_9590e95f1c65,Cologix Santa Clara SV1 Data Center,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_95ac86b8be5c,Netrality Data Centers,MO,0.0048197502968947,0.0,0.0,Low (<10%),low
dc_88909d588f3f,Minneapolis Data Center #2,MN,0.5501758684218918,3.459892862170365,3.0,High (40-80%),high
dc_e567c4149e4f,Equinix DC14,VA,0.6015430799817176,3.5886680608434567,3.0,High (40-80%),high
dc_8e9fdcb36e6f,Amazon IAD11,VA,0.6015430799817176,3.5886680608434567,3.0,High (40-80%),high
dc_efd5fc83731e,Amazon IAD24,VA,0.6015430799817176,3.5886680608434567,3.0,High (40-80%),high
dc_0af20c3aa097,Amazon IAD7,VA,0.6015430799817176,3.5886680608434567,3.0,High (40-80%),high
dc_e4369ccb8810,CyrusOne CIN2,OH,0.031141290984902,0.0,0.0,Low (<10%),low
dc_b067df925538,VA 4,VA,0.6015430799817176,3.5886680608434567,3.0,High (40-80%),high
dc_1cb42af58320,Amazon IAD10,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_9fb1f8d58659,Amazon IAD32,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_15ae64532452,NTT RagingWire DC - Hillsboro,OR,0.0235327613407314,0.0,0.0,Low (<10%),low
dc_7d1f285cb791,Centersquare IAD1-B,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_7c8c55acfb6b,Centersquare IAD1-A,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_d41fb281d30a,Centersquare IAD1-C,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_667e78753bcc,Flexential Minneapolis - Chaska,MN,0.103334569939371,1.0473229796305166,1.0,Low - Medium (10-20%),low_to_medium
dc_f5142250b983,Pearl Plaza Office Building,CO,2.242617507885955,5.0,4.0,Extremely High (>80%),extremely_high
dc_12f42ac7aa67,Csquare SFO2,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_7535ad317c26,Csquare SFO2,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_1162b8639226,QTS Santa Clara 1,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_e1d7138b0007,CoreSite SV3,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_c8e79bad6c96,CoreSite SV6,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_03fb7c7b8edd,CoreSite SV8,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_77cbe277429a,CoreSite SV5,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_c6ae9e1f88c6,CoreSite SV9,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_2358caf9e233,QTS Santa Clara 2,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_1628a2b176c6,STACK NVA01A - Northern Virginia,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_0f239b20a7ba,Minnesota Gateway Data Center,MN,0.5501758684218918,3.459892862170365,3.0,High (40-80%),high
dc_806d588bcd8f,IBM Building,NY,0.0414287474086444,0.0,0.0,Low (<10%),low
dc_6146656d1013,,MI,0.0075913682208164,0.0,0.0,Low (<10%),low
dc_601b882f713f,VA3,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_9f34fd0de9e0,IAD1,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_1893390c83ef,CoreSite Reston Campus VA1,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_0528a0ff632a,CoreSite Reston VA3,VA,0.055798858778338,0.158307520864789,0.0,Low (<10%),low
dc_22ddddb49a8e,,NH,0.0608559942330593,0.2834712785593469,0.0,Low (<10%),low
dc_4acc5a2218d7,Insurance Exchange Building,CO,2.242617507885955,5.0,4.0,Extremely High (>80%),extremely_high
dc_5a1da1c84a02,Lincoln Rackhouse Maryland,MD,0.1091981029694093,1.126947793433607,1.0,Low - Medium (10-20%),low_to_medium
dc_4c8f72b408e3,CyrusOne Cincinnati-Lebanon,OH,0.031141290984902,0.0,0.0,Low (<10%),low
dc_19939411d9e4,Equinix NY7 Data Center,NJ,0.2030962023699618,2.0221632633994706,2.0,Medium - High (20-40%),medium_to_high
dc_938af684faa3,Equinix SV4,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_69730b99b070,Verizon - Bloomington Network,MN,0.103334569939371,1.0473229796305166,1.0,Low - Medium (10-20%),low_to_medium
dc_08bc73ca6961,H5 Data Centers San Antonio,TX,0.7942572752254318,3.989606399774879,3.0,High (40-80%),high
dc_8570f2737bd4,Aureon,IA,0.1458120676702212,1.544110124654721,1.0,Low - Medium (10-20%),low_to_medium
dc_329f757102fc,,NC,0.6226093075610709,3.638327144220889,3.0,High (40-80%),high
dc_7dc677ea1823,Patmos KC2,MO,0.1179084386109469,1.2376669745220932,1.0,Low - Medium (10-20%),low_to_medium
dc_f3e921cb9abe,Digital Realty New York HVN10,CT,0.0582514275760176,0.2203653116452903,0.0,Low (<10%),low
dc_73dc9624ff3e,Lincoln Rackhouse,IL,0.8073633418293543,4.013218083026459,4.0,Extremely High (>80%),extremely_high
dc_4f3fb90492d6,Digital Realty CH1,IL,0.5660676438503741,3.500974462273387,3.0,High (40-80%),high
dc_56b1c9faf7e3,H5 Minneapolis,MN,0.0355584796668699,0.0,0.0,Low (<10%),low
dc_e797a6f7ed88,Iron Mountain Records Storage,AZ,2.482063336766467,5.0,4.0,Extremely High (>80%),extremely_high
dc_01f94da97123,Equinix SV8,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_8220a2e039af,NCSA Petascale Computing Facility,IL,0.2490619476065997,2.316504619359659,2.0,Medium - High (20-40%),medium_to_high
dc_cb35267e5332,LexisNexus Springfield,OH,0.031141290984902,0.0,0.0,Low (<10%),low
dc_5d6a143d4026,Digital Realty ORD11,IL,0.5400128749200278,3.4329938042424906,3.0,High (40-80%),high
dc_65815b1ef945,Lumen,AZ,2.482063336766467,5.0,4.0,Extremely High (>80%),extremely_high
dc_71ee549f276d,L3Harris Technologies Inc,AZ,6.843487872805046,5.0,4.0,Extremely High (>80%),extremely_high
dc_c9d94248f419,AZ Labs,AZ,6.843487872805046,5.0,4.0,Extremely High (>80%),extremely_high
dc_af553fcece3c,Serverfarm CH1,IL,0.5400128749200278,3.4329938042424906,3.0,High (40-80%),high
dc_ed04a1ecbe51,Aligned Energy Data Center,AZ,4.557494344824107,5.0,4.0,Extremely High (>80%),extremely_high
dc_94b7312e4711,Lakeside Technology Center,IL,0.5400128749200278,3.4329938042424906,3.0,High (40-80%),high
dc_fb37a9ca7ac1,Flexential Phoenix - Deer Valley,AZ,4.557494344824107,5.0,4.0,Extremely High (>80%),extremely_high
dc_8a38216b0122,TierPoint,OK,0.2549177831484636,2.3500320197516613,2.0,Medium - High (20-40%),medium_to_high
dc_a4d71aa335ce,Equinix SV5,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_1a16f88c10dd,"Union Pacific Jack Koraleski Technology, Research & Development Center",NE,0.0546350818687251,0.1278995263148407,0.0,Low (<10%),low
dc_270c6c0a4182,DataBank Pittsburgh PIT2,PA,0.022946157655723,0.0,0.0,Low (<10%),low
dc_42b099cfcbc7,Molina Healthcare,NM,0.5967076002789633,3.577024152651049,3.0,High (40-80%),high
dc_3cef3c541b5d,Switch12,NV,0.0795599727070787,0.6701146863701557,0.0,Low (<10%),low
dc_da72086b812a,Switch Las Vegas 7,NV,0.0795599727070787,0.6701146863701557,0.0,Low (<10%),low
dc_06cf1c89d97f,EdgeConneX CHI01,IL,0.5660676438503741,3.500974462273387,3.0,High (40-80%),high
dc_f54271a3c826,,MD,0.7830850698818828,3.969169042165285,3.0,High (40-80%),high
dc_2a69da90abd8,Verizon Wireline Network Building,NJ,0.7332162113110322,3.874238684022204,3.0,High (40-80%),high
dc_535d66b5f9b6,RagingWire CA3,CA,0.2915659385520361,2.5438221903359906,2.0,Medium - High (20-40%),medium_to_high
dc_f5d875508817,,IA,0.0546350818687251,0.1278995263148407,0.0,Low (<10%),low
dc_8d7d400daa85,360 Spear Street Data Center,CA,0.1689635970511883,1.756712453544042,1.0,Low - Medium (10-20%),low_to_medium
dc_df94ebb7df29,Equinix New York Secaucus NY5,NJ,0.2030962023699618,2.0221632633994706,2.0,Medium - High (20-40%),medium_to_high
dc_e2b5deb384b2,Equinix New York Secaucus NY4,NJ,0.2030962023699618,2.0221632633994706,2.0,Medium - High (20-40%),medium_to_high
dc_73f7a3eb7f29,Equinix NY3,NJ,0.2030962023699618,2.0221632633994706,2.0,Medium - High (20-40%),medium_to_high
dc_1cb4fe2a0b9e,Equinix New York Secaucus NY2,NJ,0.2030962023699618,2.0221632633994706,2.0,Medium - High (20-40%),medium_to_high
dc_22a977948445,Centersquare NYC3 Data Center,NJ,0.2030962023699618,2.0221632633994706,2.0,Medium - High (20-40%),medium_to_high
dc_d983542baf94,QTS Sacramento,CA,0.2915659385520361,2.5438221903359906,2.0,Medium - High (20-40%),medium_to_high
dc_5c2f48f1f831,,MO,0.0070663096015438,0.0,0.0,Low (<10%),low
dc_0ea9fc7adeb0,Lincoln Rackhouse Kansas City,MO,0.0070663096015438,0.0,0.0,Low (<10%),low
dc_603a01fbe6f3,Black Rock Financial Management,MO,0.0070663096015438,0.0,0.0,Low (<10%),low
dc_7517a65ae363,,MO,0.0070663096015438,0.0,0.0,Low (<10%),low
dc_f9a1698669ea,Cherokee Data Center,OK,0.1321387078999696,1.4020531427034109,1.0,Low - Medium (10-20%),low_to_medium
dc_f9657e3a222d,CyrusOne Chicago Aurora CME,IL,0.8073633418293543,4.013218083026459,4.0,Extremely High (>80%),extremely_high
dc_56db95055eaf,Xfinity/Comcast Data Center,CO,2.242617507885955,5.0,4.0,Extremely High (>80%),extremely_high
dc_84c0a8b27128,IO Datacenter,NJ,0.7332162113110322,3.874238684022204,3.0,High (40-80%),high
dc_72f68f42d432,DataBank Piscataway EWR2,NJ,0.7332162113110322,3.874238684022204,3.0,High (40-80%),high
dc_ba26367c42aa,Optimum,NJ,0.7332162113110322,3.874238684022204,3.0,High (40-80%),high
dc_41293169fcf5,Equinix,NJ,0.7332162113110322,3.874238684022204,3.0,High (40-80%),high
dc_8e83f64e34c5,Barclays Datacenter,NJ,0.7332162113110322,3.874238684022204,3.0,High (40-80%),high
dc_22a625aec698,Digital Realty New York EWR12,NJ,0.7332162113110322,3.874238684022204,3.0,High (40-80%),high
dc_c2f3fa259c37,Digital Realty New York EWR11,NJ,0.7332162113110322,3.874238684022204,3.0,High (40-80%),high
dc_8eb668a8b3c3,Intergate Seattle East Building 2,WA,0.1737549870757756,1.7970543863324724,1.0,Low - Medium (10-20%),low_to_medium
