facility_id,name,operator_company,facility_type,status,state,county,latitude,longitude,coordinate_precision,verification_status,coord_confidence,size_sqft,num_floors,haz_lightning_flash_per_km2_yr,haz_seismic_pga_g_475yr,haz_seismic_pga_g_475yr_method,haz_seismic_pga_g_975yr,haz_seismic_pga_g_975yr_method,haz_seismic_pga_g_2475yr,haz_seismic_pga_g_2475yr_method,haz_wildfire_whp_code,haz_wildfire_whp_severity,haz_wildfire_surface,haz_wildfire_burnable_frac_1000m,haz_wildfire_max_severity_1000m,haz_wildfire_burnable_frac_2400m,haz_wildfire_max_severity_2400m,haz_wildfire_burnable_frac_5000m,haz_wildfire_max_severity_5000m,haz_seismic_pga_g_2475yr_usgs,haz_seismic_sa_02s_g,haz_seismic_sa_1s_g,haz_seismic_sa_02s_g_975yr,haz_seismic_sa_1s_g_975yr,haz_seismic_sa_02s_g_225yr,haz_seismic_sa_1s_g_225yr,haz_seismic_source,qa_coordinate_on_water
dc_f907a6d7f787,Fireline Data Center,,unknown,operational,CA,Los Angeles,34.062462,-118.357905,geocoded_address,CANDIDATE,medium,,,0.5556319355964661,0.435,1,0.585,1,0.825,1,6.0,,non_burnable,0.0,,0.004081632653061225,3.0,0.023084025854108958,4.0,0.87,2.32,0.81,1.57,0.542,0.745,0.245,USGS ASCE 7-22 point service (site class BC),False
dc_c600c3efed73,CoreSite - Denver (DE2),,colocation,operational,CO,Denver,39.744922,-104.97913,geocoded_address,pending,medium,,,10.969576835632324,0.045,1,0.08499999999999999,1,0.155,1,6.0,,non_burnable,0.0,,0.04435483870967742,4.0,0.060240963855421686,4.0,0.098,0.19,0.044,0.13,0.039,0.054,0.017,USGS ASCE 7-22 point service (site class BC),False
dc_3892ecf526a3,321 S Boston Ave,,unknown,operational,OK,Tulsa,36.153266,-95.989196,geocoded_address,pending,medium,,,21.064456939697266,0.035,1,0.055,1,0.095,1,6.0,,non_burnable,0.0,,0.08032128514056225,1.0,0.20798514391829154,3.0,0.076,0.17,0.079,0.09,0.053,0.04,0.018,USGS ASCE 7-22 point service (site class BC),False
dc_4f54bffb8d68,"Equinix MI3 - Miami, Boca Raton",,colocation,operational,FL,Palm Beach,26.390199,-80.108655,geocoded_address,CANDIDATE,medium,,,26.052785873413086,0.005,1,0.015,1,0.025,1,6.0,,non_burnable,0.16279069767441862,2.0,0.2540322580645161,3.0,0.20798514391829154,4.0,0.023,0.052,0.023,0.023,0.015,0.007,0.004,USGS ASCE 7-22 point service (site class BC),False
dc_71b5b73fcac8,Telehouse - New York Chelsea,,unknown,operational,NY,New York,40.743446,-74.00734,geocoded_address,CANDIDATE,medium,,,7.277477264404297,0.095,1,0.175,1,0.335,1,6.0,,non_burnable,0.0,,0.004048582995951417,3.0,0.03064066852367688,5.0,0.17,0.28,0.05,0.158,0.037,0.048,0.015,USGS ASCE 7-22 point service (site class BC),False
dc_9ed1aea6df62,INOC Albany (80 State St),,unknown,operational,NY,Albany,42.6495,-73.7526,geocoded_address,CANDIDATE,medium,,,8.666078567504883,0.055,1,0.08499999999999999,1,0.155,1,6.0,,non_burnable,0.08695652173913043,3.0,0.16,4.0,0.35661080074487894,4.0,0.11,0.21,0.052,0.124,0.041,0.053,0.018,USGS ASCE 7-22 point service (site class BC),False
dc_e81430ad9e71,Colo@34 (Downtown),,unknown,operational,GA,Fulton,33.754711,-84.389556,geocoded_address,CANDIDATE,medium,,,16.562829971313477,0.055,1,0.08499999999999999,1,0.14500000000000002,1,6.0,,non_burnable,0.0,,0.024,3.0,0.16651162790697674,3.0,0.11,0.24,0.093,0.128,0.063,0.064,0.027,USGS ASCE 7-22 point service (site class BC),False
dc_4d6a0bcae658,Level(3) Memphis,,unknown,operational,TN,Shelby,35.028826,-89.930755,geocoded_address,pending,medium,,,19.04093360900879,0.245,1,0.395,1,0.655,1,6.0,,non_burnable,0.20930232558139536,2.0,0.2764227642276423,2.0,0.3165735567970205,2.0,0.62,1.13,0.3,0.574,0.191,0.162,0.041,USGS ASCE 7-22 point service (site class BC),False
dc_caf0dd24a4a3,Hivelocity,,unknown,operational,FL,Hillsborough,28.019886,-82.524709,geocoded_address,CANDIDATE,medium,,,24.239770889282227,0.005,1,0.015,1,0.035,1,6.0,,non_burnable,0.17073170731707318,3.0,0.20161290322580644,4.0,0.21150278293135436,4.0,0.029,0.069,0.031,0.033,0.021,0.012,0.007,USGS ASCE 7-22 point service (site class BC),False
dc_ec064dc4d572,NP Rochester,,unknown,operational,MN,Olmsted,44.02129,-92.462938,geocoded_address,CANDIDATE,medium,,,8.167824745178223,0.015,1,0.015,1,0.025,1,6.0,,non_burnable,0.16666666666666666,1.0,0.21138211382113822,1.0,0.379182156133829,1.0,0.025,0.058,0.041,0.032,0.027,0.014,0.009,USGS ASCE 7-22 point service (site class BC),False
dc_74be05054a07,Duluth Missabe,,unknown,operational,MN,St. Louis,46.785475,-92.102217,geocoded_address,CANDIDATE,medium,,,7.881808280944824,0.005,1,0.005,1,0.015,1,6.0,,non_burnable,0.047619047619047616,3.0,0.1814516129032258,3.0,0.21767441860465117,3.0,0.018,0.043,0.013,0.024,0.01,0.008,0.004,USGS ASCE 7-22 point service (site class BC),False
dc_f4381f508e7b,XMission - Salt Lake City - Utah,,unknown,operational,UT,Salt Lake,40.760709,-111.889029,geocoded_address,CANDIDATE,medium,,,5.014902114868164,0.195,1,0.325,1,0.535,1,6.0,,non_burnable,0.0,,0.01606425702811245,2.0,0.15213358070500926,4.0,0.68,1.67,0.58,1.024,0.353,0.259,0.091,USGS ASCE 7-22 point service (site class BC),False
dc_1e56ff5b5b31,EvoSwitch WDC1,,unknown,operational,VA,Prince William,38.74794,-77.53215,geocoded_address,CANDIDATE,medium,,,12.71955680847168,0.065,1,0.10500000000000001,1,0.185,1,1.0,1.0,very_low,0.46511627906976744,2.0,0.4153225806451613,2.0,0.4072356215213358,2.0,0.083,0.16,0.043,0.089,0.031,0.033,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_d51a40e3ebd7,Digital Realty IAD (44521 Hastings),,colocation,operational,VA,Loudoun,39.020131,-77.463206,geocoded_address,pending,medium,,,13.613815307617188,0.055,1,0.095,1,0.175,1,6.0,,non_burnable,0.11627906976744186,1.0,0.3413654618473896,1.0,0.31261595547309834,1.0,0.077,0.15,0.042,0.083,0.03,0.032,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_002da1390e71,Digital Realty IAD (44461 Chilum),,colocation,operational,VA,Loudoun,39.021133,-77.463564,geocoded_address,pending,medium,,,13.613815307617188,0.055,1,0.095,1,0.175,1,6.0,,non_burnable,0.11904761904761904,1.0,0.32113821138211385,1.0,0.3100558659217877,1.0,0.077,0.15,0.042,0.083,0.03,0.032,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_1d8cca75d953,Digital Realty DFW (1232 Alma),,colocation,operational,TX,Dallas,32.96506,-96.7161,geocoded_address,CANDIDATE,medium,,,18.841638565063477,0.025,1,0.045,1,0.065,1,6.0,,non_burnable,0.0,,0.060240963855421686,3.0,0.12244897959183673,3.0,0.06,0.13,0.061,0.071,0.041,0.03,0.014,USGS ASCE 7-22 point service (site class BC),False
dc_b12f43ed44be,Digital Realty CHI (2200 Busse Rd.),,colocation,operational,IL,Cook,41.994269,-87.962053,geocoded_address,pending,medium,,,16.118194580078125,0.035,1,0.055,1,0.095,1,6.0,,non_burnable,0.022727272727272728,1.0,0.02,1.0,0.1102873030583874,1.0,0.073,0.15,0.069,0.073,0.045,0.03,0.015,USGS ASCE 7-22 point service (site class BC),False
dc_131e675b00b7,Rackspace Dallas Grapevine (DFW1),,unknown,operational,TX,Tarrant,32.929191,-97.104853,geocoded_address,pending,medium,,,17.917001724243164,0.025,1,0.035,1,0.065,1,6.0,,non_burnable,0.2558139534883721,3.0,0.23293172690763053,3.0,0.3302411873840445,3.0,0.057,0.13,0.058,0.068,0.039,0.029,0.014,USGS ASCE 7-22 point service (site class BC),False
dc_272219c4c331,Carolina Internet / CaroNet XB,,unknown,operational,NC,Mecklenburg,35.179019,-80.932278,geocoded_address,pending,medium,,,14.088505744934082,0.065,1,0.095,1,0.155,1,6.0,,non_burnable,0.5714285714285714,4.0,0.611336032388664,4.0,0.478584729981378,4.0,0.13,0.28,0.089,0.143,0.06,0.061,0.025,USGS ASCE 7-22 point service (site class BC),False
dc_b31752bb43f2,Westelcom Networks Watertown,,unknown,operational,NY,Jefferson,43.974742,-75.913547,geocoded_address,pending,medium,,,3.7787911891937256,0.055,1,0.08499999999999999,1,0.135,1,6.0,,non_burnable,0.045454545454545456,3.0,0.24497991967871485,3.0,0.5871985157699443,3.0,0.1,0.21,0.054,0.124,0.042,0.058,0.018,USGS ASCE 7-22 point service (site class BC),False
dc_022cedeff92c,Westelcom Networks Plattsburgh,,unknown,operational,NY,Clinton,44.696433,-73.452937,geocoded_address,UNRESOLVABLE,medium,,,5.315175533294678,0.11499999999999999,1,0.185,1,0.345,1,6.0,,non_burnable,0.09090909090909091,2.0,0.09716599190283401,3.0,0.3100558659217877,3.0,0.28,0.43,0.082,0.269,0.063,0.102,0.025,USGS ASCE 7-22 point service (site class BC),False
dc_f0251b9c4cc6,Fusion - Cleveland,,unknown,operational,OH,Cuyahoga,41.501163,-81.680516,geocoded_address,CANDIDATE,medium,,,14.61642074584961,0.035,1,0.055,1,0.095,1,6.0,,non_burnable,0.0,,0.032520325203252036,1.0,0.03432282003710575,1.0,0.072,0.14,0.052,0.079,0.036,0.029,0.016,USGS ASCE 7-22 point service (site class BC),False
dc_80a9eb772e82,DataBank New York (LGA1),,colocation,operational,NY,New York,40.717664,-74.008333,geocoded_address,pending,medium,,,7.277477264404297,0.095,1,0.175,1,0.335,1,6.0,,non_burnable,0.023255813953488372,4.0,0.0040650406504065045,4.0,0.028783658310120707,5.0,0.17,0.27,0.05,0.157,0.037,0.048,0.015,USGS ASCE 7-22 point service (site class BC),False
dc_5e87bc712d75,Crown Castle Pittsburgh (Allegheny Center Mall),,unknown,operational,PA,Allegheny,40.45141,-80.00571,geocoded_address,CANDIDATE,medium,,,11.686223030090332,0.025,1,0.045,1,0.07500000000000001,1,6.0,,non_burnable,0.023255813953488372,1.0,0.06072874493927125,1.0,0.1888372093023256,1.0,0.047,0.11,0.049,0.059,0.034,0.026,0.016,USGS ASCE 7-22 point service (site class BC),False
dc_85af46cfd088,1500 Champa,,unknown,operational,CO,Denver,39.74559,-104.99505,geocoded_address,CANDIDATE,medium,,,10.969576835632324,0.045,1,0.08499999999999999,1,0.155,1,6.0,,non_burnable,0.022222222222222223,3.0,0.016597510373443983,4.0,0.047004608294930875,4.0,0.099,0.19,0.044,0.131,0.039,0.054,0.017,USGS ASCE 7-22 point service (site class BC),False
dc_a7346f4ae373,ColoCenter.com - Manchester NH,,unknown,operational,NH,Hillsborough,42.97202,-71.46958,geocoded_address,CANDIDATE,medium,,,3.484011173248291,0.095,1,0.165,1,0.315,1,6.0,,non_burnable,0.06818181818181818,2.0,0.072,2.0,0.2632066728452271,2.0,0.26,0.39,0.069,0.247,0.053,0.078,0.021,USGS ASCE 7-22 point service (site class BC),False
dc_298d8384169d,Implex Minneapolis,,unknown,operational,MN,Hennepin,45.000634,-93.265888,geocoded_address,pending,medium,,,10.388507843017578,0.005,1,0.015,1,0.025,1,6.0,,non_burnable,0.04878048780487805,1.0,0.03225806451612903,1.0,0.07527881040892194,2.0,0.023,0.053,0.034,0.03,0.022,0.012,0.008,USGS ASCE 7-22 point service (site class BC),False
dc_fed2cce6b6c2,IPR Wilmington CCC,,unknown,operational,DE,New Castle,39.747408,-75.546652,geocoded_address,CANDIDATE,medium,,,11.282463073730469,0.07500000000000001,1,0.135,1,0.265,1,6.0,,non_burnable,0.0,,0.11507936507936507,2.0,0.26976744186046514,2.0,0.14,0.23,0.046,0.101,0.031,0.035,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_c076f88bdf99,CyrusOne Cincinnati 7th St,,colocation,operational,OH,Hamilton,39.103125,-84.517017,geocoded_address,CANDIDATE,medium,,,18.689889907836914,0.045,1,0.07500000000000001,1,0.125,1,6.0,,non_burnable,0.0,,0.06477732793522267,1.0,0.22304832713754646,1.0,0.1,0.22,0.089,0.1,0.057,0.045,0.022,USGS ASCE 7-22 point service (site class BC),False
dc_a29f6258e847,CyrusOne Lebanon,,colocation,operational,OH,Warren,39.389053,-84.220796,geocoded_address,AMBIGUOUS,medium,,,17.444948196411133,0.045,1,0.065,1,0.11499999999999999,1,6.0,,non_burnable,0.627906976744186,1.0,0.596,1.0,0.6138888888888889,1.0,0.097,0.2,0.083,0.094,0.054,0.043,0.021,USGS ASCE 7-22 point service (site class BC),False
dc_50f553e0c62c,CyrusOne Florence,,colocation,operational,KY,Boone,38.98065,-84.618707,geocoded_address,pending,medium,,,13.312313079833984,0.045,1,0.07500000000000001,1,0.125,1,6.0,,non_burnable,0.23255813953488372,1.0,0.3673469387755102,1.0,0.47314814814814815,1.0,0.11,0.23,0.091,0.102,0.059,0.047,0.022,USGS ASCE 7-22 point service (site class BC),False
dc_df6acb943b72,CyrusOne Mason,,colocation,operational,OH,Warren,39.303887,-84.311636,geocoded_address,pending,medium,,,17.444948196411133,0.045,1,0.07500000000000001,1,0.11499999999999999,1,6.0,,non_burnable,0.13953488372093023,1.0,0.291497975708502,1.0,0.40093023255813953,1.0,0.099,0.21,0.085,0.095,0.055,0.044,0.021,USGS ASCE 7-22 point service (site class BC),False
dc_5f2a61722af9,CyrusOne Hamilton,,colocation,operational,OH,Butler,39.3852,-84.56691,geocoded_address,CANDIDATE,medium,,,18.689889907836914,0.045,1,0.07500000000000001,1,0.11499999999999999,1,6.0,,non_burnable,0.2558139534883721,1.0,0.33067729083665337,1.0,0.4387755102040816,1.0,0.098,0.21,0.086,0.097,0.056,0.044,0.021,USGS ASCE 7-22 point service (site class BC),False
dc_86334a11f204,Databank Houston Galleria (HOU5),,colocation,operational,TX,Harris,29.7282,-95.4447,geocoded_address,VERIFIED,medium,,,20.972787857055664,0.015,1,0.025,1,0.045,1,6.0,,non_burnable,0.0,,0.012145748987854251,1.0,0.059369202226345084,2.0,0.037,0.08,0.043,0.041,0.028,0.016,0.01,USGS ASCE 7-22 point service (site class BC),False
dc_664c5d805196,Databank Houston West (HOU1) (HOU2),,colocation,operational,TX,Harris,29.844182,-95.556656,geocoded_address,pending,medium,,,19.917362213134766,0.015,1,0.025,1,0.045,1,6.0,,non_burnable,0.11627906976744186,1.0,0.14919354838709678,2.0,0.19480519480519481,2.0,0.037,0.08,0.044,0.041,0.029,0.016,0.01,USGS ASCE 7-22 point service (site class BC),False
dc_0b2f7896c0d0,CyrusOne Dallas (Lewisville),,colocation,operational,TX,Denton,33.001402,-96.99766,geocoded_address,pending,medium,,,19.147722244262695,0.025,1,0.035,1,0.065,1,6.0,,non_burnable,0.11627906976744186,2.0,0.1606425702811245,2.0,0.23654916512059368,3.0,0.059,0.13,0.06,0.071,0.04,0.03,0.014,USGS ASCE 7-22 point service (site class BC),False
dc_58616fe2297e,CyrusOne Dallas (Carrollton),,colocation,operational,TX,Denton,32.993965,-96.930484,geocoded_address,CANDIDATE,medium,,,18.841638565063477,0.025,1,0.035,1,0.065,1,6.0,,non_burnable,0.19047619047619047,2.0,0.32793522267206476,3.0,0.24721189591078066,3.0,0.06,0.13,0.06,0.071,0.04,0.03,0.014,USGS ASCE 7-22 point service (site class BC),False
dc_3223faf8d9ac,CyrusOne Chicago (Lombard),,colocation,operational,IL,DuPage,41.849175,-88.029567,geocoded_address,pending,medium,,,17.22007942199707,0.035,1,0.055,1,0.10500000000000001,1,6.0,,non_burnable,0.13953488372093023,1.0,0.11788617886178862,1.0,0.20446096654275092,1.0,0.078,0.16,0.072,0.078,0.047,0.031,0.016,USGS ASCE 7-22 point service (site class BC),False
dc_e22e8d10f87c,200 Quannapowitt Pkwy,,unknown,operational,MA,Middlesex,42.51857,-71.08619,geocoded_address,CANDIDATE,medium,,,3.484011173248291,0.095,1,0.165,1,0.305,1,7.0,,water,0.19047619047619047,2.0,0.2217741935483871,3.0,0.34107806691449816,3.0,0.18,0.3,0.059,0.182,0.045,0.064,0.018,USGS ASCE 7-22 point service (site class BC),True
dc_89d0864db4f2,Bay Area Internet,,unknown,operational,CA,Santa Clara,37.365431,-121.961738,geocoded_address,pending,medium,,,0.12219325453042984,0.545,1,0.695,1,0.905,1,6.0,,non_burnable,0.023809523809523808,3.0,0.016194331983805668,4.0,0.037209302325581395,4.0,0.51,1.5,0.63,1.617,0.602,0.919,0.321,USGS ASCE 7-22 point service (site class BC),False
dc_f379e2e3f368,EZ Network Systems,,unknown,operational,CA,San Joaquin,37.990788,-121.289822,geocoded_address,pending,medium,,,0.31928586959838867,0.185,1,0.235,1,0.335,1,6.0,,non_burnable,0.13043478260869565,2.0,0.12350597609561753,2.0,0.1378026070763501,3.0,0.31,0.82,0.27,0.526,0.213,0.289,0.119,USGS ASCE 7-22 point service (site class BC),False
dc_db573af22b8c,DataBank Las Vegas (LAS1),,colocation,operational,NV,Clark,36.05905,-115.14557,geocoded_address,CANDIDATE,medium,,,3.602787733078003,0.065,1,0.10500000000000001,1,0.165,1,6.0,,non_burnable,0.0,,0.072,2.0,0.1095636025998143,2.0,0.19,0.48,0.15,0.312,0.116,0.124,0.056,USGS ASCE 7-22 point service (site class BC),False
dc_b5323f8208c8,Level(3) Newark,,unknown,operational,NJ,Essex,40.736844,-74.173402,geocoded_address,pending,medium,,,7.277477264404297,0.10500000000000001,1,0.175,1,0.345,1,6.0,,non_burnable,0.0,,0.016129032258064516,4.0,0.059369202226345084,5.0,0.17,0.27,0.05,0.157,0.037,0.048,0.015,USGS ASCE 7-22 point service (site class BC),False
dc_8ee44a03b9d6,Level(3) Bellevue,,unknown,operational,NE,Sarpy,41.185518,-95.936099,geocoded_address,pending,medium,,,17.158601760864258,0.015,1,0.025,1,0.045,1,3.0,3.0,moderate,0.2727272727272727,3.0,0.356,4.0,0.3231197771587744,5.0,0.039,0.087,0.051,0.047,0.034,0.02,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_148aeae62582,Level(3) Hayward,,unknown,operational,CA,Alameda,37.638508,-122.129908,geocoded_address,pending,medium,,,0.09281287342309952,0.555,1,0.715,1,0.945,1,6.0,,non_burnable,0.11904761904761904,3.0,0.24696356275303644,4.0,0.1566265060240964,4.0,0.61,1.81,0.66,1.849,0.682,0.983,0.343,USGS ASCE 7-22 point service (site class BC),False
dc_82ff6a5c5a0d,OneNet OSU Tulsa,,unknown,operational,OK,Tulsa,36.163393,-95.987612,geocoded_address,pending,medium,,,21.064456939697266,0.035,1,0.055,1,0.095,1,6.0,,non_burnable,0.09302325581395349,1.0,0.11336032388663968,1.0,0.22676579925650558,3.0,0.076,0.17,0.079,0.089,0.053,0.04,0.018,USGS ASCE 7-22 point service (site class BC),False
dc_b6fbffa58ede,ARE-ON Hope,,unknown,operational,AR,Hempstead,33.664742,-93.600378,geocoded_address,UNRESOLVABLE,medium,,,24.271699905395508,0.055,1,0.08499999999999999,1,0.135,1,6.0,,non_burnable,0.08695652173913043,3.0,0.4007936507936508,3.0,0.738404452690167,3.0,0.099,0.23,0.1,0.105,0.06,0.042,0.019,USGS ASCE 7-22 point service (site class BC),False
dc_a6d9638415be,ARE-ON Forrest City,,unknown,operational,AR,St. Francis,35.040103,-90.768064,geocoded_address,pending,medium,,,20.12949562072754,0.245,1,0.455,1,0.825,1,1.0,1.0,very_low,0.7619047619047619,1.0,0.8178137651821862,1.0,0.7071362372567191,2.0,0.65,1.18,0.33,0.564,0.196,0.138,0.037,USGS ASCE 7-22 point service (site class BC),False
dc_d64ac7105bee,"375 Pearl, Intergate.Manhattan",,unknown,operational,NY,New York,40.710859,-74.000694,geocoded_address,VERIFIED,medium,,,7.277477264404297,0.095,1,0.175,1,0.325,1,6.0,,non_burnable,0.0,,0.012048192771084338,4.0,0.025023169601482854,5.0,0.17,0.27,0.05,0.157,0.037,0.048,0.015,USGS ASCE 7-22 point service (site class BC),False
dc_69bfcdca0d0e,Sungard AS Sacramento,,unknown,operational,CA,Sacramento,38.596081,-121.272635,geocoded_address,pending,medium,,,0.568257212638855,0.11499999999999999,1,0.14500000000000002,1,0.20500000000000002,1,6.0,,non_burnable,0.14285714285714285,3.0,0.13414634146341464,4.0,0.40540540540540543,4.0,0.2,0.52,0.21,0.331,0.167,0.184,0.092,USGS ASCE 7-22 point service (site class BC),False
dc_4b4602a89a86,SITCO Evansville,,unknown,operational,IN,Vanderburgh,38.019934,-87.521467,geocoded_address,pending,medium,,,17.04058265686035,0.185,1,0.28500000000000003,1,0.485,1,6.0,,non_burnable,0.2857142857142857,1.0,0.34552845528455284,1.0,0.33488372093023255,1.0,0.36,0.67,0.19,0.353,0.125,0.13,0.037,USGS ASCE 7-22 point service (site class BC),False
dc_1302d924a662,InfoBunker,,unknown,operational,IA,Boone,42.164903,-93.794162,geocoded_address,pending,medium,,,12.663894653320312,0.015,1,0.025,1,0.035,1,1.0,1.0,very_low,0.06818181818181818,1.0,0.056,1.0,0.13314711359404097,1.0,0.033,0.077,0.053,0.039,0.034,0.018,0.012,USGS ASCE 7-22 point service (site class BC),False
dc_7d017b08a124,DataBank Miami (MIA1),,colocation,operational,FL,Miami-Dade,25.776033,-80.193092,geocoded_address,CANDIDATE,medium,,,22.965288162231445,0.005,1,0.015,1,0.025,1,6.0,,non_burnable,0.023255813953488372,3.0,0.024193548387096774,3.0,0.025974025974025976,3.0,0.021,0.048,0.021,0.02,0.013,0.006,,USGS ASCE 7-22 point service (site class BC),False
dc_39a8cb17ab9f,Level(3) Austin (Kramer),,unknown,operational,TX,Travis,30.386556,-97.708075,geocoded_address,CANDIDATE,medium,,,13.630367279052734,0.015,1,0.015,1,0.035,1,6.0,,non_burnable,0.046511627906976744,2.0,0.08163265306122448,3.0,0.14708603145235893,3.0,0.028,0.065,0.038,0.035,0.024,0.014,0.008,USGS ASCE 7-22 point service (site class BC),False
dc_ea8cf986c503,Alpheus Houston (777 Walker Street),,unknown,operational,TX,Harris,29.75922,-95.366246,geocoded_address,pending,medium,,,20.972787857055664,0.015,1,0.025,1,0.045,1,6.0,,non_burnable,0.0,,0.0,,0.02040816326530612,2.0,0.037,0.081,0.044,0.041,0.029,0.016,0.01,USGS ASCE 7-22 point service (site class BC),False
dc_c8127fd45f74,CLT2,,unknown,operational,NC,Mecklenburg,35.193762,-80.938485,geocoded_address,pending,medium,,,14.088505744934082,0.065,1,0.095,1,0.155,1,6.0,,non_burnable,0.5434782608695652,4.0,0.4900398406374502,4.0,0.5293023255813953,4.0,0.13,0.28,0.089,0.142,0.06,0.061,0.025,USGS ASCE 7-22 point service (site class BC),False
dc_178e214f0af3,"SBA Edge, LLC",,unknown,operational,IL,DuPage,41.875948,-88.248975,geocoded_address,pending,medium,,,17.22007942199707,0.035,1,0.055,1,0.11499999999999999,1,6.0,,non_burnable,0.4883720930232558,1.0,0.357429718875502,1.0,0.32407407407407407,1.0,0.08,0.16,0.072,0.079,0.047,0.031,0.016,USGS ASCE 7-22 point service (site class BC),False
dc_e40e30b5f07d,Level(3) Atlanta (Peachtree),,unknown,operational,GA,Fulton,33.758485,-84.387673,geocoded_address,CANDIDATE,medium,,,16.562829971313477,0.055,1,0.08499999999999999,1,0.14500000000000002,1,6.0,,non_burnable,0.0,,0.012,3.0,0.16930232558139535,3.0,0.11,0.25,0.093,0.128,0.063,0.064,0.027,USGS ASCE 7-22 point service (site class BC),False
dc_864cf68f769a,Level(3) Chicago (Kingsbury),,unknown,operational,IL,Cook,41.898951,-87.644642,geocoded_address,pending,medium,,,16.118194580078125,0.035,1,0.055,1,0.095,1,7.0,,water,0.0,,0.01606425702811245,1.0,0.01855287569573284,1.0,0.071,0.15,0.07,0.073,0.046,0.03,0.016,USGS ASCE 7-22 point service (site class BC),True
dc_b5e8b871ad80,Level(3) Miami (5th St),,unknown,operational,FL,Miami-Dade,25.779013,-80.192962,geocoded_address,pending,medium,,,22.965288162231445,0.005,1,0.015,1,0.025,1,6.0,,non_burnable,0.0,,0.02032520325203252,3.0,0.0260707635009311,3.0,0.021,0.048,0.021,0.02,0.013,0.006,,USGS ASCE 7-22 point service (site class BC),False
dc_f762d99d6b4e,Level(3) Herndon,,unknown,operational,VA,Fairfax,38.964641,-77.382947,geocoded_address,AMBIGUOUS,medium,,,13.629328727722168,0.055,1,0.095,1,0.175,1,1.0,1.0,very_low,0.19047619047619047,1.0,0.18951612903225806,1.0,0.3020446096654275,1.0,0.077,0.15,0.042,0.084,0.03,0.032,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_883d27078b2e,Level(3) McLean,,unknown,operational,VA,Fairfax,38.9201,-77.2132,geocoded_address,CANDIDATE,medium,,,13.629328727722168,0.055,1,0.095,1,0.165,1,6.0,,non_burnable,0.11627906976744186,1.0,0.224,1.0,0.39517625231910947,1.0,0.077,0.15,0.042,0.084,0.03,0.032,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_ed8005520bf5,DataBank Dallas (DFW6),,colocation,operational,TX,Dallas,32.838552,-96.865083,geocoded_address,pending,medium,,,18.841638565063477,0.025,1,0.035,1,0.065,1,6.0,,non_burnable,0.13953488372093023,2.0,0.17551020408163265,2.0,0.19833178869323448,3.0,0.055,0.13,0.059,0.067,0.039,0.029,0.014,USGS ASCE 7-22 point service (site class BC),False
dc_ae465e5fe76f,HSW-DC1RH,,unknown,operational,SC,York,34.92958,-81.021841,geocoded_address,pending,medium,,,15.48090648651123,0.065,1,0.10500000000000001,1,0.185,1,6.0,,non_burnable,0.21428571428571427,3.0,0.3132530120481928,3.0,0.49582947173308617,3.0,0.15,0.31,0.094,0.16,0.063,0.065,0.025,USGS ASCE 7-22 point service (site class BC),False
dc_4e2c0853b3db,Digital Realty Boston BOS16 (closed),,colocation,operational,MA,Norfolk,42.302248,-71.21957,geocoded_address,pending,medium,,,3.3172669410705566,0.07500000000000001,1,0.135,1,0.255,1,6.0,,non_burnable,0.12195121951219512,3.0,0.2620967741935484,3.0,0.35588507877664505,3.0,0.14,0.25,0.054,0.153,0.042,0.057,0.017,USGS ASCE 7-22 point service (site class BC),False
dc_01f98dd90a2d,LightPoint Corporation,,unknown,operational,OR,Multnomah,45.521436,-122.677878,geocoded_address,pending,medium,,,0.49183908104896545,0.165,1,0.275,1,0.455,1,6.0,,non_burnable,0.0,,0.044715447154471545,2.0,0.14206128133704735,3.0,0.4,0.94,0.36,0.627,0.278,0.24,0.087,USGS ASCE 7-22 point service (site class BC),False
dc_ee2dabe2d034,IC2NET Data Center,,unknown,operational,CA,Orange,33.71632,-117.80396,geocoded_address,CANDIDATE,medium,,,0.6565972566604614,0.325,1,0.435,1,0.615,1,6.0,,non_burnable,0.0,,0.064,3.0,0.0639481000926784,4.0,0.54,1.45,0.46,0.966,0.342,0.516,0.178,USGS ASCE 7-22 point service (site class BC),False
dc_c37802ecd331,Northland Communications - Syracuse,,unknown,operational,NY,Onondaga,43.04426,-76.15226,geocoded_address,CANDIDATE,medium,,,4.226500511169434,0.035,1,0.065,1,0.10500000000000001,1,6.0,,non_burnable,0.0,,0.0728744939271255,3.0,0.18738404452690166,3.0,0.075,0.16,0.046,0.094,0.036,0.043,0.016,USGS ASCE 7-22 point service (site class BC),False
dc_d4c3cf951bc7,Northland Communications - Utica,,unknown,operational,NY,Oneida,43.099765,-75.235426,geocoded_address,pending,medium,,,5.039248943328857,0.055,1,0.07500000000000001,1,0.135,1,6.0,,non_burnable,0.06976744186046512,2.0,0.24696356275303644,3.0,0.46660482374768086,3.0,0.099,0.2,0.051,0.116,0.04,0.051,0.017,USGS ASCE 7-22 point service (site class BC),False
